timestamp,location,latitude,longitude,sector_type,AQI,PM25,PM10,CO,NO2,SO2,O3,air_temperature,humidity,wind_speed,traffic_index,weather_condition,pH,turbidity,DO,TDS,conductivity,water_temperature,chlorine,WQI,water_status,battery,signal_strength,sensor_status
2026-06-30T12:56:40,Lake Reservoir,12.93,77.55,Water Body,57,15.4,29.5,0.61,20.0,7.0,33.5,28.3,51.8,5.8,20.4,Sunny,7.65,0.9,7.74,117.4,178.8,24.8,0.02,94.7,SAFE,61.4,93,ONLINE
2026-06-30T12:56:40,Campus Central,12.978,77.57,Commercial,64,18.8,35.8,0.65,28.0,5.2,38.1,28.3,51.8,5.8,49.4,Sunny,7.1,2.47,6.79,172.4,266.1,24.6,0.79,74.9,SAFE,59.6,84,ONLINE
2026-06-30T12:56:40,Tech Park,12.973,77.62,Commercial,73,23.1,45.9,0.75,29.2,5.1,35.5,28.3,51.8,5.8,54.5,Sunny,6.56,1.99,7.54,188.2,288.8,25.4,0.73,77.9,SAFE,62.5,77,ONLINE
2026-06-30T12:56:40,City Center,12.975,77.59,Traffic Hub,129,47.0,87.9,2.29,75.4,6.7,33.2,28.3,51.8,5.8,51.1,Sunny,6.88,4.56,6.66,286.4,389.6,25.5,0.68,44.2,SAFE,62.8,86,ONLINE
2026-06-30T12:56:40,North Highway,13.01,77.58,Traffic Hub,125,45.5,95.5,2.34,74.4,5.9,37.4,28.3,51.8,5.8,43.6,Sunny,6.52,5.63,6.7,305.9,371.7,26.6,0.87,29.2,UNSAFE,61.0,87,ONLINE
2026-06-30T12:56:40,South Highway,12.92,77.6,Traffic Hub,128,46.8,88.2,2.36,71.6,4.7,37.9,28.3,51.8,5.8,46.9,Sunny,7.61,6.19,7.58,319.0,348.3,23.5,0.7,40.3,UNSAFE,62.7,80,ONLINE
2026-06-30T12:56:40,Construction Zone Alpha,12.965,77.53,Construction Area,161,77.2,154.9,0.49,19.3,4.1,37.4,28.3,51.8,5.8,13.3,Sunny,7.32,1.89,6.76,158.1,294.9,26.1,0.9,83.1,SAFE,63.2,92,ONLINE
2026-06-30T12:56:40,Construction Zone Beta,12.995,77.63,Construction Area,159,73.4,157.9,0.51,20.5,4.8,36.0,28.3,51.8,5.8,13.7,Sunny,7.17,2.25,7.09,163.7,267.4,25.5,0.94,82.0,SAFE,61.7,83,ONLINE
2026-06-30T12:56:40,Harbor Terminal,12.94,77.67,Industrial,144,53.0,104.4,1.37,46.8,25.7,36.1,28.3,51.8,5.8,18.7,Sunny,5.78,8.79,3.87,540.3,730.8,26.2,2.14,0.0,UNSAFE,60.4,90,ONLINE
2026-06-30T12:56:40,Recycling Center,13.02,77.54,Industrial,132,48.5,92.4,1.46,49.1,23.7,35.4,28.3,51.8,5.8,5.3,Sunny,6.17,8.89,3.98,538.3,740.2,26.7,2.19,0.0,UNSAFE,59.5,81,ONLINE
2026-06-30T12:56:40,Forest Edge,12.9,77.5,Natural,29,7.0,19.9,0.35,10.7,1.8,29.4,28.3,51.8,5.8,21.1,Sunny,7.0,1.52,6.67,143.9,263.3,25.9,0.93,81.4,SAFE,60.1,74,ONLINE
2026-06-30T13:56:40,Sector A,12.9716,77.5946,Residential,51,12.6,15.4,0.45,25.2,2.2,5.7,27.0,88.1,24.1,61.2,Rainy,6.92,4.72,6.08,240.7,235.8,23.5,0.37,40.2,SAFE,60.9,88,ONLINE
2026-06-30T13:56:40,Sector B,12.982,77.601,Residential,45,10.8,18.4,0.43,19.5,0.9,10.3,27.0,88.1,24.1,51.5,Rainy,6.99,5.26,6.01,237.8,211.5,22.5,0.46,36.4,UNSAFE,61.0,93,ONLINE
2026-06-30T13:56:40,Sector C,12.9605,77.585,Residential,50,12.0,14.7,0.55,23.9,3.2,6.6,27.0,88.1,24.1,61.2,Rainy,7.01,4.53,6.09,247.9,300.1,24.5,0.21,42.7,SAFE,61.3,92,ONLINE
2026-06-30T13:56:40,Industrial Zone A,13.03,77.51,Industrial,21,5.1,9.2,0.44,17.1,7.8,6.2,27.0,88.1,24.1,6.9,Rainy,5.81,21.47,2.23,681.2,911.6,23.1,0.76,0.0,SAFE,63.0,76,ONLINE
2026-06-30T13:56:40,Industrial Zone B,12.905,77.49,Industrial,26,6.3,17.6,0.55,21.1,8.4,7.2,27.0,88.1,24.1,18.1,Rainy,5.61,22.37,2.75,699.3,824.7,22.8,0.77,0.0,UNSAFE,60.7,84,ONLINE
2026-06-30T13:56:40,River Station Alpha,12.955,77.64,Water Body,27,6.5,9.6,0.3,8.8,2.6,8.4,27.0,88.1,24.1,13.0,Rainy,6.94,2.68,8.06,125.7,206.9,23.9,0.06,81.2,SAFE,62.2,94,ONLINE
2026-06-30T13:56:40,River Station Beta,12.99,77.68,Water Body,20,4.8,2.0,0.24,8.7,0.8,9.2,27.0,88.1,24.1,10.2,Rainy,7.11,4.42,7.04,138.6,174.9,24.8,0.04,64.3,SAFE,61.2,81,ONLINE
2026-06-30T13:56:40,Lake Reservoir,12.93,77.55,Water Body,8,1.8,8.8,0.17,8.8,1.5,10.6,27.0,88.1,24.1,10.2,Rainy,7.15,4.43,6.56,152.2,171.1,24.0,0.11,58.9,SAFE,63.1,90,ONLINE
2026-06-30T13:56:40,Campus Central,12.978,77.57,Commercial,57,15.7,22.5,0.6,32.7,1.3,10.5,27.0,88.1,24.1,66.5,Rainy,6.93,4.53,6.17,229.9,313.7,24.9,0.43,43.9,SAFE,62.0,87,ONLINE
2026-06-30T13:56:40,Tech Park,12.973,77.62,Commercial,36,8.8,14.1,0.33,22.2,2.9,7.2,27.0,88.1,24.1,46.9,Rainy,6.71,5.34,6.88,148.5,263.9,24.2,0.47,49.0,UNSAFE,60.8,90,ONLINE
2026-06-30T13:56:40,City Center,12.975,77.59,Traffic Hub,29,6.6,10.9,0.97,33.5,1.7,6.4,27.0,88.1,24.1,40.1,Rainy,6.83,13.31,6.07,392.4,495.6,23.0,0.28,0.0,UNSAFE,59.9,80,ONLINE
2026-06-30T13:56:40,North Highway,13.01,77.58,Traffic Hub,53,13.6,22.8,1.13,42.3,2.2,6.5,27.0,88.1,24.1,56.9,Rainy,7.28,12.0,5.95,307.5,424.4,26.0,0.35,0.0,UNSAFE,60.5,83,ONLINE
2026-06-30T13:56:40,South Highway,12.92,77.6,Traffic Hub,53,13.5,17.0,1.09,39.3,1.3,8.3,27.0,88.1,24.1,46.2,Rainy,6.81,13.12,7.01,306.9,474.0,25.0,0.35,0.0,UNSAFE,62.0,84,ONLINE
2026-06-30T13:56:40,Construction Zone Alpha,12.965,77.53,Construction Area,50,12.2,16.3,0.19,9.4,1.3,10.9,27.0,88.1,24.1,17.2,Rainy,6.88,5.78,6.48,191.8,298.0,24.2,0.42,39.9,UNSAFE,62.5,76,ONLINE
2026-06-30T13:56:40,Construction Zone Beta,12.995,77.63,Construction Area,27,6.5,16.9,0.25,4.3,0.7,5.8,27.0,88.1,24.1,6.0,Rainy,6.8,4.65,7.1,251.8,330.6,24.7,0.2,50.4,SAFE,62.3,79,ONLINE
2026-06-30T13:56:40,Harbor Terminal,12.94,77.67,Industrial,35,8.5,14.7,0.65,23.2,9.9,6.2,27.0,88.1,24.1,14.6,Rainy,5.68,21.62,3.23,656.5,881.7,24.0,1.01,0.0,UNSAFE,62.6,83,ONLINE
2026-06-30T13:56:40,Recycling Center,13.02,77.54,Industrial,34,8.3,19.9,0.56,19.4,10.3,11.0,27.0,88.1,24.1,23.4,Rainy,6.83,21.33,2.6,700.0,925.0,24.6,0.86,0.0,UNSAFE,62.2,89,ONLINE
2026-06-30T13:56:40,Forest Edge,12.9,77.5,Natural,5,1.0,2.0,0.18,6.4,1.1,5.6,27.0,88.1,24.1,17.3,Rainy,6.47,4.5,6.15,237.0,306.9,22.6,0.19,36.4,UNSAFE,61.0,62,ONLINE
2026-06-30T14:56:40,Sector A,12.9716,77.5946,Residential,57,15.4,20.8,0.54,18.6,2.1,21.2,29.3,61.2,13.6,57.9,Sunny,6.97,3.0,7.49,145.2,270.4,26.9,0.88,78.9,SAFE,61.4,77,ONLINE
2026-06-30T14:56:40,Sector B,12.982,77.601,Residential,54,13.9,31.7,0.59,26.8,3.7,16.0,29.3,61.2,13.6,57.5,Sunny,7.42,3.2,7.0,173.2,253.2,26.8,0.71,72.7,SAFE,59.3,93,ONLINE
2026-06-30T14:56:40,Sector C,12.9605,77.585,Residential,57,15.7,27.8,0.41,25.0,2.6,17.0,29.3,61.2,13.6,46.7,Sunny,7.34,1.98,7.26,217.9,232.3,27.8,0.87,83.2,SAFE,60.7,82,ONLINE
2026-06-30T14:56:40,Industrial Zone A,13.03,77.51,Industrial,82,27.3,51.9,0.7,25.9,12.9,17.5,29.3,61.2,13.6,6.3,Sunny,6.09,9.73,3.86,598.6,695.9,27.2,2.2,0.0,UNSAFE,62.5,95,ONLINE
2026-06-30T14:56:40,Industrial Zone B,12.905,77.49,Industrial,91,31.4,49.3,0.83,30.0,13.0,20.5,29.3,61.2,13.6,14.8,Sunny,5.65,8.2,3.76,568.0,768.0,25.6,2.09,0.0,UNSAFE,59.6,82,ONLINE
2026-06-30T14:56:40,River Station Alpha,12.955,77.64,Water Body,28,6.8,23.3,0.25,14.7,2.9,19.3,29.3,61.2,13.6,17.2,Sunny,7.63,1.12,7.26,140.8,92.5,25.7,0.18,91.2,SAFE,61.2,76,ONLINE
2026-06-30T14:56:40,River Station Beta,12.99,77.68,Water Body,37,8.9,23.6,0.35,10.4,4.0,16.7,29.3,61.2,13.6,21.8,Sunny,7.18,0.78,8.43,107.5,225.6,28.1,0.13,98.2,SAFE,60.0,75,ONLINE
2026-06-30T14:56:40,Lake Reservoir,12.93,77.55,Water Body,48,11.6,15.5,0.23,11.8,3.3,21.2,29.3,61.2,13.6,14.5,Sunny,7.63,0.95,8.36,107.8,195.8,27.5,0.11,95.0,SAFE,59.5,77,ONLINE
2026-06-30T14:56:40,Campus Central,12.978,77.57,Commercial,57,15.7,38.4,0.73,33.1,2.4,21.6,29.3,61.2,13.6,64.8,Sunny,7.8,2.91,6.33,181.9,219.9,28.0,0.84,60.6,SAFE,61.1,88,ONLINE
2026-06-30T14:56:40,Tech Park,12.973,77.62,Commercial,51,12.6,28.2,0.46,22.9,3.5,21.8,29.3,61.2,13.6,62.1,Sunny,7.13,2.4,7.16,179.8,197.8,26.9,0.87,79.8,SAFE,59.3,75,ONLINE
2026-06-30T14:56:40,City Center,12.975,77.59,Traffic Hub,81,26.7,46.9,1.38,43.2,1.8,17.0,29.3,61.2,13.6,51.0,Sunny,7.11,5.9,7.47,320.0,351.7,25.2,0.92,44.0,UNSAFE,61.0,81,ONLINE
2026-06-30T14:56:40,North Highway,13.01,77.58,Traffic Hub,82,27.4,46.5,1.38,44.5,1.7,16.0,29.3,61.2,13.6,42.3,Sunny,7.69,4.95,6.33,269.2,420.2,26.7,0.75,39.0,SAFE,63.0,84,ONLINE
2026-06-30T14:56:40,South Highway,12.92,77.6,Traffic Hub,83,27.5,54.6,1.33,40.4,4.0,18.0,29.3,61.2,13.6,42.5,Sunny,7.09,6.36,7.41,299.2,354.3,24.9,0.93,41.0,UNSAFE,62.8,81,ONLINE
2026-06-30T14:56:40,Construction Zone Alpha,12.965,77.53,Construction Area,107,38.5,82.4,0.22,10.3,3.4,17.9,29.3,61.2,13.6,8.7,Sunny,7.04,2.32,6.64,201.1,275.1,25.6,0.7,71.1,SAFE,61.5,80,ONLINE
2026-06-30T14:56:40,Construction Zone Beta,12.995,77.63,Construction Area,114,41.1,90.1,0.44,15.9,3.5,21.7,29.3,61.2,13.6,22.0,Sunny,7.28,2.67,7.53,153.6,193.9,24.7,0.82,86.1,SAFE,62.3,93,ONLINE
2026-06-30T14:56:40,Harbor Terminal,12.94,77.67,Industrial,87,29.6,53.7,0.68,25.0,14.5,21.2,29.3,61.2,13.6,5.0,Sunny,5.94,9.87,3.23,588.5,795.0,28.2,2.2,0.0,UNSAFE,59.6,94,ONLINE
2026-06-30T14:56:40,Recycling Center,13.02,77.54,Industrial,93,32.3,54.2,0.85,25.4,13.3,21.9,29.3,61.2,13.6,22.8,Sunny,5.99,9.15,3.81,588.6,686.8,27.3,2.3,0.0,UNSAFE,62.7,75,ONLINE
2026-06-30T14:56:40,Forest Edge,12.9,77.5,Natural,33,8.0,7.5,0.29,6.4,2.6,12.4,29.3,61.2,13.6,15.7,Sunny,6.93,2.31,7.3,218.1,257.9,25.8,0.85,76.1,SAFE,61.8,69,ONLINE
2026-06-30T15:56:40,Sector A,12.9716,77.5946,Residential,55,14.6,33.1,0.73,29.9,5.3,30.9,30.3,50.3,9.4,67.0,Sunny,7.03,2.08,6.46,139.6,234.0,28.3,0.77,74.8,SAFE,60.7,75,ONLINE
2026-06-30T15:56:40,Sector B,12.982,77.601,Residential,64,18.7,40.3,0.78,31.4,5.0,27.3,30.3,50.3,9.4,65.9,Sunny,7.46,2.36,7.72,150.4,243.0,27.5,0.95,86.7,SAFE,62.2,94,ONLINE
2026-06-30T15:56:40,Sector C,12.9605,77.585,Residential,63,18.5,31.7,0.55,29.7,5.4,25.4,30.3,50.3,9.4,61.8,Sunny,7.42,3.28,7.66,137.7,232.5,26.1,0.69,80.0,SAFE,61.2,92,ONLINE
2026-06-30T15:56:40,Industrial Zone A,13.03,77.51,Industrial,112,40.3,77.2,1.07,38.8,20.3,28.3,30.3,50.3,9.4,16.3,Sunny,5.88,9.76,3.77,574.0,749.5,27.4,2.28,0.0,UNSAFE,59.7,85,ONLINE
2026-06-30T15:56:40,Industrial Zone B,12.905,77.49,Industrial,115,41.6,81.9,1.18,38.8,19.0,29.9,30.3,50.3,9.4,22.6,Sunny,5.84,8.4,3.45,523.6,723.9,28.0,2.09,0.0,UNSAFE,60.0,78,ONLINE
2026-06-30T15:56:40,River Station Alpha,12.955,77.64,Water Body,44,10.7,24.8,0.38,20.1,4.6,28.3,30.3,50.3,9.4,9.4,Sunny,7.55,1.25,8.06,125.6,126.7,27.4,0.07,94.2,SAFE,59.6,94,ONLINE
2026-06-30T15:56:40,River Station Beta,12.99,77.68,Water Body,48,11.7,27.8,0.4,18.1,5.7,29.3,30.3,50.3,9.4,10.1,Sunny,7.74,1.82,7.79,64.9,190.0,26.9,0.09,86.8,SAFE,59.5,83,ONLINE
2026-06-30T15:56:40,Lake Reservoir,12.93,77.55,Water Body,51,12.5,22.2,0.49,20.2,4.8,27.3,30.3,50.3,9.4,18.9,Sunny,7.11,1.44,7.6,71.4,184.4,27.2,0.14,93.6,SAFE,62.7,80,ONLINE
2026-06-30T15:56:40,Campus Central,12.978,77.57,Commercial,57,15.6,28.3,0.46,24.1,5.5,30.9,30.3,50.3,9.4,41.4,Sunny,7.66,3.44,7.57,95.2,237.9,28.0,0.7,75.1,SAFE,62.8,75,ONLINE
2026-06-30T15:56:40,Tech Park,12.973,77.62,Commercial,69,21.1,39.4,0.77,32.4,4.4,26.4,30.3,50.3,9.4,64.0,Sunny,7.19,1.99,6.29,177.5,189.7,26.5,0.79,73.7,SAFE,59.7,77,ONLINE
2026-06-30T15:56:40,City Center,12.975,77.59,Traffic Hub,101,36.1,64.5,1.7,58.0,3.9,30.4,30.3,50.3,9.4,31.2,Sunny,7.66,5.04,6.85,284.2,364.2,27.0,0.67,43.7,UNSAFE,61.2,83,ONLINE
2026-06-30T15:56:40,North Highway,13.01,77.58,Traffic Hub,103,36.6,63.5,1.86,55.1,4.0,25.4,30.3,50.3,9.4,33.2,Sunny,7.36,5.61,6.27,257.7,360.5,26.1,0.72,38.8,UNSAFE,59.9,80,ONLINE
2026-06-30T15:56:40,South Highway,12.92,77.6,Traffic Hub,98,34.7,73.0,1.77,56.4,3.6,25.5,30.3,50.3,9.4,36.7,Sunny,7.05,5.39,7.16,265.4,419.0,27.5,0.88,47.8,UNSAFE,61.8,87,ONLINE
2026-06-30T15:56:40,Construction Zone Alpha,12.965,77.53,Construction Area,151,57.8,126.2,0.53,20.3,4.4,26.2,30.3,50.3,9.4,18.6,Sunny,7.21,2.22,6.75,217.4,248.1,27.9,0.7,74.5,SAFE,59.8,76,ONLINE
2026-06-30T15:56:40,Construction Zone Beta,12.995,77.63,Construction Area,153,61.5,123.3,0.5,14.6,4.1,26.4,30.3,50.3,9.4,16.3,Sunny,7.46,2.17,7.07,227.4,348.7,25.5,0.77,76.9,SAFE,61.3,76,ONLINE
2026-06-30T15:56:40,Harbor Terminal,12.94,77.67,Industrial,119,43.2,81.5,1.15,41.5,18.7,29.1,30.3,50.3,9.4,12.9,Sunny,6.68,8.94,3.78,519.7,744.6,25.7,2.05,0.0,UNSAFE,61.5,88,ONLINE
2026-06-30T15:56:40,Recycling Center,13.02,77.54,Industrial,112,40.5,77.7,1.11,36.0,20.4,30.8,30.3,50.3,9.4,13.5,Sunny,6.21,9.78,3.31,524.9,688.1,27.0,2.06,0.0,UNSAFE,62.9,85,ONLINE
2026-06-30T15:56:40,Forest Edge,12.9,77.5,Natural,30,7.3,13.5,0.29,6.7,0.7,23.1,30.3,50.3,9.4,24.6,Sunny,7.24,2.42,7.48,132.8,238.2,25.7,0.93,87.5,SAFE,61.0,71,ONLINE
2026-06-30T16:56:40,Sector A,12.9716,77.5946,Residential,65,19.3,39.1,0.6,27.1,6.0,36.7,29.1,46.4,6.0,57.7,Sunny,6.66,1.88,7.23,166.8,225.6,24.7,0.82,78.8,SAFE,59.1,81,ONLINE
2026-06-30T16:56:40,Sector B,12.982,77.601,Residential,72,22.4,41.8,0.84,35.2,5.8,34.8,29.1,46.4,6.0,68.9,Sunny,7.23,3.29,6.43,190.7,201.6,25.0,0.93,64.5,SAFE,59.1,91,ONLINE
2026-06-30T16:56:40,Sector C,12.9605,77.585,Residential,61,17.4,36.6,0.77,25.1,6.5,37.3,29.1,46.4,6.0,44.2,Sunny,6.78,2.41,7.16,182.3,273.0,25.7,0.93,74.3,SAFE,61.5,86,ONLINE
2026-06-30T16:56:40,Industrial Zone A,13.03,77.51,Industrial,134,49.2,100.0,1.44,49.2,23.0,33.3,29.1,46.4,6.0,12.8,Sunny,6.03,8.99,3.39,602.9,709.6,24.9,2.35,0.0,UNSAFE,59.9,86,ONLINE
2026-06-30T16:56:40,Industrial Zone B,12.905,77.49,Industrial,147,54.5,101.3,1.58,48.7,24.9,33.5,29.1,46.4,6.0,23.6,Sunny,5.97,8.85,3.83,529.8,709.0,26.8,2.13,0.0,UNSAFE,60.0,88,ONLINE
2026-06-30T16:56:40,River Station Alpha,12.955,77.64,Water Body,60,16.9,27.1,0.65,22.9,6.6,37.6,29.1,46.4,6.0,16.6,Sunny,8.02,1.33,7.07,105.4,182.6,27.9,0.09,81.4,SAFE,61.8,88,ONLINE
2026-06-30T16:56:40,River Station Beta,12.99,77.68,Water Body,63,18.2,25.1,0.5,20.6,7.0,32.4,29.1,46.4,6.0,14.7,Sunny,7.72,1.38,8.15,150.8,127.5,25.3,0.22,90.6,SAFE,60.4,86,ONLINE
2026-06-30T16:56:40,Lake Reservoir,12.93,77.55,Water Body,54,14.2,31.5,0.54,16.5,5.2,33.3,29.1,46.4,6.0,6.3,Sunny,7.3,1.4,7.54,128.3,232.4,27.1,0.07,96.8,SAFE,60.6,83,ONLINE
2026-06-30T16:56:40,Campus Central,12.978,77.57,Commercial,60,16.9,38.5,0.71,23.6,6.3,33.3,29.1,46.4,6.0,50.2,Sunny,7.11,2.97,6.87,180.6,292.4,26.5,0.73,71.4,SAFE,62.2,91,ONLINE
2026-06-30T16:56:40,Tech Park,12.973,77.62,Commercial,70,21.6,35.3,0.62,30.5,6.0,32.2,29.1,46.4,6.0,67.5,Sunny,7.6,1.75,7.53,195.4,288.3,25.0,0.87,85.9,SAFE,61.8,79,ONLINE
2026-06-30T16:56:40,City Center,12.975,77.59,Traffic Hub,130,47.7,94.0,2.34,72.9,6.3,33.3,29.1,46.4,6.0,41.4,Sunny,6.75,6.39,7.55,260.8,335.0,28.1,0.82,39.8,UNSAFE,59.4,85,ONLINE
2026-06-30T16:56:40,North Highway,13.01,77.58,Traffic Hub,135,49.7,89.1,2.37,80.4,6.7,37.6,29.1,46.4,6.0,64.1,Sunny,7.38,5.96,6.3,272.6,414.2,28.0,0.77,34.9,UNSAFE,59.3,82,ONLINE
2026-06-30T16:56:40,South Highway,12.92,77.6,Traffic Hub,128,46.8,87.2,2.25,76.0,5.1,35.5,29.1,46.4,6.0,45.5,Sunny,7.3,5.57,7.25,280.8,426.6,28.2,0.86,50.0,UNSAFE,63.0,83,ONLINE
2026-06-30T16:56:40,Construction Zone Alpha,12.965,77.53,Construction Area,158,71.8,155.1,0.6,20.5,4.5,32.6,29.1,46.4,6.0,14.5,Sunny,7.52,1.71,7.26,220.5,293.9,25.9,0.9,82.5,SAFE,59.2,93,ONLINE
2026-06-30T16:56:40,Construction Zone Beta,12.995,77.63,Construction Area,158,71.8,151.3,0.47,15.5,6.5,35.2,29.1,46.4,6.0,10.7,Sunny,7.32,2.0,6.77,191.2,270.3,24.4,0.84,79.6,SAFE,61.5,83,ONLINE
2026-06-30T16:56:40,Harbor Terminal,12.94,77.67,Industrial,144,53.3,99.9,1.37,52.8,24.2,35.5,29.1,46.4,6.0,19.9,Sunny,6.26,9.54,3.02,581.8,768.6,27.7,2.31,0.0,UNSAFE,59.4,80,ONLINE
2026-06-30T16:56:40,Recycling Center,13.02,77.54,Industrial,138,50.7,89.8,1.27,41.9,23.8,37.5,29.1,46.4,6.0,5.7,Sunny,5.79,8.94,2.9,596.7,829.1,27.9,2.13,0.0,UNSAFE,61.9,93,ONLINE
2026-06-30T16:56:40,Forest Edge,12.9,77.5,Natural,27,6.7,13.6,0.37,13.0,0.9,25.9,29.1,46.4,6.0,23.9,Sunny,7.5,1.63,6.32,185.1,242.4,26.4,0.65,75.0,SAFE,62.7,69,ONLINE
2026-06-30T17:56:40,Sector A,12.9716,77.5946,Residential,44,10.6,14.5,0.51,19.9,3.3,8.6,24.2,89.5,15.7,57.6,Rainy,6.37,5.24,6.25,187.8,201.2,22.8,0.26,34.1,UNSAFE,60.7,90,ONLINE
2026-06-30T17:56:40,Sector B,12.982,77.601,Residential,57,15.3,23.7,0.69,33.6,2.0,9.9,24.2,89.5,15.7,69.7,Rainy,7.02,6.16,5.73,237.1,204.4,22.2,0.42,26.3,UNSAFE,62.1,79,ONLINE
2026-06-30T17:56:40,Sector C,12.9605,77.585,Residential,46,11.2,17.1,0.71,33.1,1.1,7.7,24.2,89.5,15.7,65.3,Rainy,7.24,5.23,6.99,266.8,266.0,21.2,0.27,49.8,UNSAFE,62.7,95,ONLINE
2026-06-30T17:56:40,Industrial Zone A,13.03,77.51,Industrial,27,6.7,12.0,0.76,23.2,10.8,7.7,24.2,89.5,15.7,23.6,Rainy,5.95,21.67,3.08,742.4,872.9,20.1,0.89,0.0,UNSAFE,61.7,85,ONLINE
2026-06-30T17:56:40,Industrial Zone B,12.905,77.49,Industrial,40,9.6,10.3,0.53,18.6,8.7,8.7,24.2,89.5,15.7,10.4,Rainy,5.95,22.35,2.59,705.7,799.4,22.1,0.86,0.0,UNSAFE,62.5,75,ONLINE
2026-06-30T17:56:40,River Station Alpha,12.955,77.64,Water Body,9,1.0,8.4,0.3,8.5,0.9,6.6,24.2,89.5,15.7,15.3,Rainy,7.09,3.29,7.07,143.5,236.9,20.6,0.0,73.4,SAFE,61.3,80,ONLINE
2026-06-30T17:56:40,River Station Beta,12.99,77.68,Water Body,18,4.5,9.7,0.37,16.4,1.3,7.5,24.2,89.5,15.7,20.9,Rainy,7.0,3.69,6.85,116.6,241.6,22.6,0.02,66.2,SAFE,60.5,87,ONLINE
2026-06-30T17:56:40,Lake Reservoir,12.93,77.55,Water Body,17,4.2,10.3,0.24,8.6,1.4,9.1,24.2,89.5,15.7,7.4,Rainy,7.28,2.65,6.65,120.9,218.7,20.0,0.03,76.3,SAFE,61.4,84,ONLINE
2026-06-30T17:56:40,Campus Central,12.978,77.57,Commercial,53,13.5,20.5,0.63,22.2,1.2,10.3,24.2,89.5,15.7,56.2,Rainy,6.96,6.26,5.97,221.2,249.5,20.5,0.38,28.8,UNSAFE,59.6,86,ONLINE
2026-06-30T17:56:40,Tech Park,12.973,77.62,Commercial,48,11.7,20.6,0.6,28.3,1.6,9.3,24.2,89.5,15.7,57.8,Rainy,7.24,5.08,6.82,214.4,329.0,22.8,0.39,53.1,UNSAFE,62.5,92,ONLINE
2026-06-30T17:56:40,City Center,12.975,77.59,Traffic Hub,57,15.4,25.1,1.33,50.2,1.0,9.1,24.2,89.5,15.7,79.2,Rainy,6.87,13.0,6.44,310.2,458.5,20.0,0.25,0.0,UNSAFE,59.1,84,OFFLINE
2026-06-30T17:56:40,North Highway,13.01,77.58,Traffic Hub,64,18.6,32.6,1.33,45.0,3.2,9.8,24.2,89.5,15.7,93.8,Rainy,7.24,12.31,6.66,284.2,413.8,20.6,0.42,0.0,SAFE,60.7,80,ONLINE
2026-06-30T17:56:40,South Highway,12.92,77.6,Traffic Hub,58,16.1,31.5,1.37,49.5,2.5,6.7,24.2,89.5,15.7,77.4,Rainy,6.93,13.97,6.48,367.1,386.4,21.5,0.46,0.0,UNSAFE,60.2,90,ONLINE
2026-06-30T17:56:40,Construction Zone Alpha,12.965,77.53,Construction Area,40,9.6,16.0,0.19,13.3,2.5,6.6,24.2,89.5,15.7,14.9,Rainy,7.15,4.62,7.29,233.8,391.9,20.4,0.2,59.6,SAFE,61.0,86,ONLINE
2026-06-30T17:56:40,Construction Zone Beta,12.995,77.63,Construction Area,50,12.1,28.0,0.3,10.1,2.8,8.6,24.2,89.5,15.7,18.0,Rainy,6.82,4.77,6.06,172.6,281.9,23.4,0.36,43.6,SAFE,60.8,81,ONLINE
2026-06-30T17:56:40,Harbor Terminal,12.94,77.67,Industrial,30,7.2,9.5,0.61,24.5,10.8,10.8,24.2,89.5,15.7,19.1,Rainy,5.95,21.99,2.4,654.5,818.3,21.0,0.8,0.0,UNSAFE,61.0,84,ONLINE
2026-06-30T17:56:40,Recycling Center,13.02,77.54,Industrial,45,10.8,15.9,0.65,26.6,11.0,6.3,24.2,89.5,15.7,24.0,Rainy,5.76,21.62,3.12,690.5,858.1,21.4,0.74,0.0,UNSAFE,59.1,90,ONLINE
2026-06-30T17:56:40,Forest Edge,12.9,77.5,Natural,9,1.0,10.4,0.14,6.1,0.3,8.8,24.2,89.5,15.7,16.0,Rainy,7.4,6.12,5.82,220.7,357.9,23.5,0.18,31.7,UNSAFE,62.9,72,ONLINE
2026-06-30T18:56:40,Sector A,12.9716,77.5946,Residential,69,20.9,32.6,0.74,30.5,5.9,17.8,27.1,49.1,8.8,43.2,Cloudy,7.49,3.2,7.45,198.7,198.9,24.5,0.92,75.1,UNSAFE,60.6,82,ONLINE
2026-06-30T18:56:40,Sector B,12.982,77.601,Residential,64,19.0,35.6,0.77,32.5,4.2,18.7,27.1,49.1,8.8,57.9,Cloudy,7.44,2.58,7.31,165.4,318.8,24.1,0.66,81.7,SAFE,62.7,95,ONLINE
2026-06-30T18:56:40,Sector C,12.9605,77.585,Residential,60,17.0,41.0,0.67,33.0,3.9,20.9,27.1,49.1,8.8,63.6,Cloudy,7.03,2.32,6.57,148.7,271.5,25.1,0.9,74.2,SAFE,61.8,79,ONLINE
2026-06-30T18:56:40,Industrial Zone A,13.03,77.51,Industrial,121,44.0,79.0,1.26,44.3,20.8,19.1,27.1,49.1,8.8,17.5,Cloudy,6.61,8.15,3.22,599.6,732.2,22.9,2.23,0.0,UNSAFE,60.9,78,ONLINE
2026-06-30T18:56:40,Industrial Zone B,12.905,77.49,Industrial,122,44.5,83.1,1.25,40.8,21.5,18.8,27.1,49.1,8.8,11.9,Cloudy,6.04,9.53,3.96,612.4,769.4,23.9,2.28,0.0,UNSAFE,61.2,82,ONLINE
